場所,レース,クラス,馬番,馬名,MS_index,MS_index_value,総合係数,総合判定,基準値,未勝利,コース,(判定),O_Month,O_Level,(判定),O_Trouble,O_Bias,(複合判定),S_Female,S_Handi,(複合判定),重賞,(判定),血統,(判定),総合係数
6,06_1,7,1,ターコイズテソーロ,4.17,38.0,0.584,E,65.0,1.0,1.12575,A,1.018,0.51,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.584
6,06_1,7,2,オッピポイカ,6.05,55.11,0.787,E,70.0,1.0,0.90696,D,1.018,1.0,,0.917,0.859,E,1.0,1.0,,1.0,,1.08265,B,0.787
6,06_1,7,3,スリーコーズ,12.84,116.98,1.662,SS,70.4,1.0,1.09419,B,1.018,1.294,SS,1.0,1.0,,1.0,1.0,,1.0,,1.15326,A,1.662
6,06_1,7,4,ニンジャトットリ,5.97,54.37,0.744,E,73.0,1.0,1.01246,,1.018,0.656,E,1.006,1.0,,1.0,1.0,,1.0,,1.0944,B,0.744
6,06_1,7,5,アイスメルティング,10.63,96.88,1.181,S,82.0,1.0,1.04535,D,1.018,1.0,,1.0,1.066,B,1.0,1.0,,1.0,,1.04148,D,1.181
6,06_1,7,6,ケイベエ,4.19,38.17,0.57,E,67.0,1.0,0.7907,E,1.018,0.741,E,1.0,1.0,,1.0,1.0,,1.0,,0.95514,D,0.57
6,06_1,7,7,ノボリフジ,3.52,32.03,0.593,E,54.0,1.0,0.89215,D,1.018,0.653,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.593
6,06_1,7,8,イトシサ,8.78,79.94,0.975,,82.0,1.0,1.28192,SS,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.975
6,06_1,7,9,カプリースカラー,5.97,54.36,0.921,D,59.0,1.0,1.26315,SS,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.95911,D,0.921
6,06_1,7,10,セイカユウヒ,5.27,48.02,0.616,E,78.0,1.0,0.99724,,1.018,0.722,E,1.0,1.0,,1.0,1.0,,1.0,,0.84005,E,0.616
6,06_1,7,11,ムーンブランシュ,2.83,25.75,0.496,E,52.0,1.0,1.13697,A,1.018,0.49,E,0.817,0.927,E,1.0,1.0,,1.0,,1.15386,A,0.496
6,06_1,7,12,ジーティーソレイユ,10.26,93.45,1.28,SS,73.0,1.0,1.52525,SS,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.10368,A,1.28
6,06_1,7,13,クールフィールド,6.65,60.55,0.829,E,73.0,1.0,0.88334,D,1.018,0.922,D,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.829
6,06_1,7,14,コロッセウム,6.96,63.42,0.893,D,71.0,1.0,0.97816,,1.018,1.0,,1.0,0.897,D,1.0,1.0,,1.0,,1.0,,0.893
6,06_1,7,15,タケノリダー,1.89,17.2,0.351,E,49.0,1.0,0.84272,E,1.018,0.409,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.351
6,06_1,7,16,コハクロン,4.03,36.74,0.656,E,56.0,1.0,1.10993,A,1.018,0.67,E,1.0,1.0,,1.0,1.0,,1.0,,0.86662,E,0.656
6,06_2,7,1,ブルーサーマル,11.46,92.21,1.213,S,76.0,1.0,1.10749,A,1.018,1.0,,0.983,1.0,,0.984,1.0,,1.0,,1.11273,A,1.213
6,06_2,7,2,サプーズ,8.08,65.04,1.162,S,56.0,1.0,1.20799,S,1.018,1.0,,1.0,1.0,,0.898,1.0,D,1.0,,1.05224,B,1.162
6,06_2,7,3,マスカルポーネ,6.68,53.77,0.815,E,66.0,1.0,0.9801,,1.018,1.0,,0.882,1.0,D,0.842,1.0,E,1.0,,1.09955,B,0.815
6,06_2,7,4,ホールドザデイ,9.13,73.47,1.021,,72.0,1.0,1.03828,,1.018,1.0,,1.003,1.0,,0.963,1.0,,1.0,,1.0,,1.021
6,06_2,7,5,ティンブロポップ,5.11,41.12,0.614,E,67.0,1.0,1.13884,A,1.018,0.593,E,1.0,1.0,,0.842,1.0,E,1.0,,1.06005,B,0.614
6,06_2,7,6,トラストレガート,3.76,30.23,0.755,E,40.0,1.0,0.94408,D,1.018,1.0,,1.0,1.0,,0.794,1.0,E,1.0,,0.9897,,0.755
6,06_2,7,7,グラスハーティー,6.63,53.32,0.821,E,65.0,1.0,0.89772,D,1.018,1.0,,1.0,1.0,,0.898,1.0,D,1.0,,1.0,,0.821
6,06_2,7,8,アリストクラット,3.52,28.28,0.479,E,59.0,1.0,0.95256,D,1.018,0.681,E,1.0,1.0,,0.794,1.0,E,1.0,,0.91312,D,0.479
6,06_2,7,9,アンデルストープ,4.93,39.64,0.601,E,66.0,1.0,1.07365,B,1.018,0.612,E,1.0,1.0,,0.898,1.0,D,1.0,,1.0,,0.601
6,06_2,7,10,バーヴァンシー,5.36,43.12,0.684,E,63.0,1.0,0.85728,E,1.018,1.0,,1.0,0.931,D,0.842,1.0,E,1.0,,1.0,,0.684
6,06_2,7,11,ハングローズ,7.95,63.97,0.901,D,71.0,1.0,1.10583,A,1.018,1.0,,0.884,0.859,E,0.898,1.0,D,1.0,,1.17399,S,0.901
6,06_2,7,12,ポイズンオーク,3.52,28.34,0.556,E,51.0,1.0,0.98195,,1.018,0.681,E,1.0,0.876,D,0.847,1.0,E,1.0,,1.10009,A,0.556
6,06_2,7,13,ナンヨーリクエスト,2.96,23.81,0.449,E,53.0,1.0,0.9948,,1.018,0.538,E,0.847,1.0,E,0.842,1.0,E,1.0,,1.15654,A,0.449
6,06_2,7,14,フラクタル,6.51,52.35,0.68,E,77.0,1.0,1.00463,,1.018,0.69,E,1.0,1.0,,0.963,1.0,,1.0,,1.0,,0.68
6,06_2,7,15,ジャストマイウェイ,5.28,42.45,0.787,E,54.0,1.0,1.08738,B,1.018,0.741,E,1.0,1.0,,0.959,1.0,D,1.0,,1.0,,0.787
6,06_2,7,16,フィーユレアル,9.13,73.42,0.967,,76.0,1.0,1.18926,S,1.018,0.713,E,1.0,1.0,,0.898,1.0,D,1.0,,1.24756,S,0.967
6,06_3,7,1,ジェイエルモーダル,4.55,31.85,0.531,E,60.0,1.0,0.907,D,1.018,0.578,E,1.0,1.0,,1.0,1.0,,1.0,,0.99437,,0.531
6,06_3,7,2,ウインターアヘッド,6.42,44.94,0.749,E,60.0,1.0,1.01012,,1.018,0.728,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.749
6,06_3,7,3,ソニックキャット,7.73,54.06,0.983,,55.0,1.0,1.00041,,1.018,1.0,,0.95,1.0,D,1.0,1.0,,1.0,,1.01559,,0.983
6,06_3,7,4,マリブ,3.6,25.21,0.6,E,42.0,1.0,0.90398,D,1.018,0.652,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.6
6,06_3,7,5,クルスデルスール,1.54,10.81,0.257,E,42.0,1.0,0.77908,E,1.018,0.348,E,1.0,0.909,D,1.0,1.0,,1.0,,1.026,,0.257
6,06_3,7,6,マイネルオランチア,8.76,61.3,0.789,E,77.7,1.0,1.03773,,1.018,0.655,E,1.0,1.0,,1.0,1.0,,1.0,,1.13978,A,0.789
6,06_3,7,7,フィールマイプラン,10.61,74.25,1.017,,73.0,1.0,1.01734,,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.98199,,1.017
6,06_3,7,8,モータリゼーション,2.13,14.92,0.298,E,50.0,1.0,0.76479,E,1.018,0.584,E,0.78,0.861,E,1.0,1.0,,1.0,,0.97657,,0.298
6,06_3,7,9,アオハルブルース,6.64,46.49,0.646,E,72.0,1.0,0.96537,,1.018,0.657,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.646
6,06_3,7,10,ウルヴァリン,2.83,19.8,0.336,E,59.0,1.0,0.80937,E,1.018,0.424,E,1.0,1.0,,1.0,1.0,,1.0,,0.96145,,0.336
6,06_3,7,11,ロケットパンチ,7.41,51.82,0.751,E,69.0,1.0,0.86614,E,1.018,0.852,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.751
6,06_3,7,12,オーキッドワン,5.9,41.28,1.007,,41.0,1.0,0.90059,D,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.09815,B,1.007
6,06_3,7,13,アデルフィー,5.25,36.75,0.623,E,59.0,1.0,0.85916,E,1.018,0.588,E,1.0,1.0,,1.0,1.0,,1.0,,1.21123,S,0.623
6,06_3,7,14,ヴァンデスペランス,10.9,76.29,1.122,A,68.0,1.0,1.0697,B,1.018,0.791,E,1.0,1.0,,1.0,1.0,,1.0,,1.30238,SS,1.122
6,06_3,7,15,ブレイズランナー,6.17,43.2,0.626,E,69.0,1.0,1.02056,,1.018,0.658,E,1.0,1.0,,1.0,1.0,,1.0,,0.91565,D,0.626
6,06_3,7,16,ユイノサダハル,9.54,66.72,0.914,D,73.0,1.0,1.15322,A,1.018,0.663,E,1.174,1.0,S,1.0,1.0,,1.0,,1.0,,0.914
6,06_5,15,1,ボンヴィアッジョ,7.7,113.05,1.427,SS,79.2,1.17335,0.98007,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.28185,SS,1.427
6,06_5,15,2,フレキシブル,6.44,94.54,1.193,S,79.2,1.11963,1.02877,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.07018,B,1.193
6,06_5,15,3,エリンフレーム,5.52,81.0,1.022,,79.2,1.04177,1.01384,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.022
6,06_5,15,4,アルナブ,4.35,63.89,0.806,E,79.2,0.94718,0.96131,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.91488,D,0.806
6,06_5,15,5,カツノサーティーン,5.36,78.73,0.994,,79.2,1.01143,1.01495,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.994
6,06_5,15,6,ブラックゲイル,6.63,97.36,1.229,S,79.2,1.07166,1.0548,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.12299,A,1.229
6,06_5,15,7,マイトリックスター,9.38,137.79,1.739,SS,79.2,1.32917,0.97195,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.3907,SS,1.739
6,06_5,15,8,ホウオウライラック,5.91,86.82,1.096,B,79.2,1.01705,1.04707,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.06299,B,1.096
6,06_5,15,9,タッチザスカイ,5.41,79.46,1.003,,79.2,1.05073,0.98603,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.003
6,06_5,15,10,リゾートライン,6.72,98.72,1.246,S,79.2,1.12737,1.12023,A,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.01926,,1.246
6,06_5,15,11,ヨドノヒロイン,6.92,101.55,1.282,SS,79.2,1.12887,1.01989,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.15003,A,1.282
6,06_5,15,12,ヴォンドゥ,6.76,99.24,1.253,SS,79.2,1.24494,1.03937,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.253
6,06_5,15,13,スカット,5.13,75.39,0.952,D,79.2,1.07812,0.91184,D,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.952
6,06_5,15,14,アイファーセラピー,6.31,92.68,1.17,S,79.2,0.9471,1.276,SS,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.17
6,06_5,15,15,スローモーション,5.7,83.66,1.056,B,79.2,1.05003,1.03887,,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.056
6,06_5,15,16,カンノンミッキー,5.75,84.43,1.066,B,79.2,1.06233,1.06133,B,0.968,1.0,,1.0,1.0,,1.0,1.0,,1.0,,0.97645,,1.066
6,06_6,7,1,ハロングロットル,3.89,43.17,0.744,E,58.0,1.0,1.16229,S,1.018,0.629,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.744
6,06_6,7,2,シデンイッセン,4.56,50.63,0.767,E,66.0,1.0,0.95103,D,1.018,0.73,E,1.0,1.0,,1.0,1.0,,1.0,,1.08466,B,0.767
6,06_6,7,3,ウインターブレス,4.63,51.35,0.802,E,64.0,1.0,1.02529,,1.018,0.729,E,1.0,1.0,,1.0,1.0,,1.0,,1.05432,B,0.802
6,06_6,7,4,ゼータレティクル,4.96,55.04,0.917,D,60.0,1.0,1.14074,A,1.018,0.77,E,1.0,1.0,,1.0,1.0,,1.0,,1.02518,,0.917
6,06_6,7,5,ウインベルチェーロ,3.49,38.77,0.657,E,59.0,1.0,0.90044,D,1.018,0.667,E,1.0,1.0,,1.0,1.0,,1.0,,1.07512,B,0.657
6,06_6,7,6,アイスアンドスノー,8.92,98.99,1.394,SS,71.0,1.0,1.23749,S,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.10667,A,1.394
6,06_6,7,7,エリュグレイス,6.65,73.76,0.911,D,81.0,1.0,1.05977,B,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.12997,A,0.911
6,06_6,7,8,ウインリフレクト,3.37,37.35,0.574,E,65.0,1.0,1.00766,,1.018,0.56,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.574
6,06_6,7,9,ノーブルジャッカル,3.72,41.27,0.75,E,55.0,1.0,1.05211,B,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,0.93785,D,0.75
6,06_6,7,10,マイネルアイフェル,4.14,45.96,0.718,E,64.0,1.0,0.93014,D,1.018,0.713,E,1.0,1.0,,1.0,1.0,,1.0,,1.06405,B,0.718
6,06_6,7,11,サトノマティーニ,6.25,69.29,0.866,E,80.0,1.0,1.03257,,1.018,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.10307,A,0.866
6,06_6,7,12,アドマイヤウルトラ,5.55,61.57,0.832,E,74.0,1.0,1.02816,,1.018,0.72,E,1.0,1.0,,1.0,1.0,,1.0,,1.10443,A,0.832
6,06_6,7,13,マナイアカラニ,6.4,70.97,1.059,B,67.0,1.0,1.22539,S,1.018,0.832,E,1.0,1.0,,1.0,1.0,,1.0,,1.01995,,1.059
6,06_6,7,14,アンヴデット,4.33,47.99,0.923,D,52.0,1.0,1.21154,S,1.018,0.671,E,1.0,1.0,,1.0,1.0,,1.0,,1.11532,A,0.923
6,06_6,7,15,ガードオブオナー,6.13,67.98,0.945,D,72.0,1.0,1.09567,B,1.018,0.865,E,1.0,1.0,,1.0,1.0,,1.0,,0.97897,,0.945
6,06_6,7,16,グルノーブル,3.02,33.45,0.655,E,51.0,1.0,0.93296,D,1.018,0.69,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.655
6,06_6,7,17,ベアドッキューン,8.97,99.5,1.363,SS,73.0,1.0,1.2777,SS,1.018,1.134,A,1.0,1.0,,1.0,1.0,,1.0,,0.9239,D,1.363
6,06_6,7,18,タイセイスタナー,11.03,122.35,1.61,SS,76.0,1.0,1.35167,SS,1.018,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.16983,S,1.61
6,06_7,23,1,フィールオーサム,11.37,77.01,0.928,D,83.0,1.0,1.09796,B,1.038,0.657,E,1.0,1.0,,1.239,1.0,S,1.0,,1.0,,0.928
6,06_7,23,2,ノーブルノワール,3.6,24.39,0.344,E,71.0,1.0,0.79686,E,1.038,0.538,E,0.83,1.0,E,0.85,1.0,E,1.0,,1.09488,B,0.344
6,06_7,23,3,ノアチュロス,8.45,57.24,0.909,D,63.0,1.0,0.9401,D,1.038,1.0,,1.0,1.0,,0.855,1.0,E,1.0,,1.08901,B,0.909
6,06_7,23,4,キョウエイフロイデ,5.37,36.38,0.485,E,75.0,1.0,0.91009,D,1.038,0.649,E,0.913,1.0,D,0.88,1.0,D,1.0,,0.98402,,0.485
6,06_7,23,5,マーキュリーダイム,1.35,9.15,0.339,E,27.0,1.0,0.908,D,1.038,0.441,E,1.0,1.0,,0.815,1.0,E,1.0,,1.0,,0.339
6,06_7,23,6,ラジャアンパット,6.77,45.82,0.651,E,70.4,1.0,0.89435,D,1.038,0.774,E,1.0,1.0,,0.906,1.0,D,1.0,,1.0,,0.651
6,06_7,23,7,ラルガメンテ,6.41,43.42,0.689,E,63.0,1.0,0.90236,D,1.038,0.657,E,1.0,1.0,,1.065,1.0,B,1.0,,1.05112,B,0.689
6,06_7,23,8,リュミナーズ,7.63,51.69,0.76,E,68.0,1.0,0.96749,,1.038,0.655,E,1.0,1.0,,1.155,1.0,A,1.0,,1.0,,0.76
6,06_7,23,9,ムーランブルー,2.7,18.3,0.389,E,47.0,1.0,1.06219,B,1.038,0.475,E,1.0,1.0,,0.754,1.0,E,1.0,,0.98632,,0.389
6,06_7,23,10,カスバートテソーロ,5.82,39.42,0.563,E,70.0,1.0,0.85527,E,1.038,0.846,E,1.0,1.0,,0.993,1.0,,1.0,,0.75453,E,0.563
6,06_7,23,11,ブドワールドール,7.51,50.87,0.669,E,76.0,1.0,0.90272,D,1.038,0.719,E,1.0,1.0,,0.972,1.0,,1.0,,1.02134,,0.669
6,06_7,23,12,オメガストリーム,2.48,16.82,0.267,E,63.0,1.0,0.81654,E,1.038,0.547,E,0.81,1.0,E,0.855,1.0,E,1.0,,0.83163,E,0.267
6,06_7,23,13,ライズトゥザトップ,7.7,52.13,0.676,E,77.0,1.0,0.82577,E,1.038,0.682,E,0.945,1.0,D,0.993,1.0,,1.0,,1.2326,S,0.676
6,06_7,23,14,サイモンポーリア,4.9,33.18,0.488,E,68.0,1.0,0.84478,E,1.038,0.585,E,1.0,1.0,,0.827,1.0,E,1.0,,1.14965,A,0.488
6,06_7,23,15,ランスノーブル,17.92,121.33,1.319,SS,92.0,1.0,1.0094,,1.038,1.0,,1.0,1.0,,1.086,1.0,B,1.0,,1.15912,A,1.319
6,06_8,23,1,ファインサマーデイ,9.68,108.61,1.468,SS,74.0,1.0,1.82879,SS,1.038,0.747,E,1.0,1.0,,1.0,1.0,,1.0,,1.03506,,1.468
6,06_8,23,2,ヒシアイラ,12.12,136.02,1.462,SS,93.0,1.0,1.28336,SS,1.038,0.962,,1.0,1.0,,1.0,1.0,,1.0,,1.14111,A,1.462
6,06_8,23,3,ガラベイヤ,9.25,103.77,1.296,SS,80.0,1.0,1.31742,SS,1.038,0.828,E,1.0,1.0,,1.0,1.0,,1.0,,1.14488,A,1.296
6,06_8,23,4,サムハラ,14.88,167.01,2.087,SS,80.0,1.0,1.53354,SS,1.038,1.311,SS,1.0,1.0,,1.0,1.0,,1.0,,1.0,,2.087
6,06_8,23,5,コパノトーマス,5.73,64.31,0.96,,67.0,1.0,0.97749,,1.038,1.0,,0.946,1.0,D,1.0,1.0,,1.0,,1.0,,0.96
6,06_8,23,6,ミスターバッドガイ,7.52,84.44,0.927,D,91.0,1.0,1.17094,S,1.038,0.75,E,1.0,1.0,,1.0,1.0,,1.0,,1.01735,,0.927
6,06_8,23,7,シャルトル,13.33,149.58,1.781,SS,84.0,1.0,1.41902,SS,1.038,1.209,S,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.781
6,06_8,23,8,ベアアッコチャン,5.17,57.97,0.783,E,74.0,1.0,0.98872,,1.038,0.701,E,1.088,1.0,B,1.0,1.0,,1.0,,1.0,,0.783
6,06_8,23,9,ロンドンオービタル,7.94,89.08,1.012,,88.0,1.0,1.29351,SS,1.038,0.754,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.012
6,06_8,23,10,ヤマメライズ,6.43,72.16,0.869,E,83.0,1.0,1.15331,A,1.038,0.726,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,0.869
6,06_8,23,11,コックオーヴァン,7.95,89.19,1.049,D,85.0,1.0,1.40756,SS,1.038,0.718,E,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.049
6,06_9,43,1,ムジェロ,10.8,121.08,1.288,SS,94.0,1.0,1.1087,A,1.028,1.0,,1.0,1.063,B,1.0,1.0,,1.0,,1.06283,B,1.288
6,06_9,43,2,ダカラフェスティヴ,9.62,107.87,1.418,SS,76.0,1.0,1.34483,SS,1.028,1.026,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.418
6,06_9,43,3,ファイアトリック,11.29,126.59,1.375,SS,92.0,1.0,1.18525,S,1.028,1.0,,1.0,1.003,,1.0,1.0,,1.0,,1.12527,A,1.375
6,06_9,43,4,ルーラーリッチ,2.03,22.8,0.3,E,76.0,1.0,0.67473,E,1.028,0.506,E,1.0,0.909,D,1.0,1.0,,1.0,,0.93967,D,0.3
6,06_9,43,5,ジョータルマエ,3.84,43.07,0.489,E,88.0,1.0,0.71086,E,1.028,0.741,E,0.866,0.858,E,1.0,1.0,,1.0,,1.21576,S,0.489
6,06_9,43,6,フジレイメイ,10.77,120.74,1.313,SS,92.0,1.0,1.03743,,1.028,1.0,,1.0,1.068,B,1.0,1.0,,1.0,,1.15239,A,1.313
6,06_9,43,7,サンライズウェーヴ,2.34,26.19,0.416,E,63.0,1.0,0.76367,E,1.028,0.579,E,1.0,1.0,,1.0,1.0,,1.0,,0.91447,D,0.416
6,06_9,43,8,オーシンハーフ,5.29,59.26,0.644,E,92.0,1.0,0.70455,E,1.028,0.681,E,1.0,1.0,,1.0,1.0,,1.0,,1.30499,SS,0.644
6,06_9,43,9,インジケーター,7.75,86.95,0.955,D,91.0,1.0,0.96067,,1.028,1.0,,1.0,0.967,,1.0,1.0,,1.0,,1.0,,0.955
6,06_9,43,10,オオタチ,4.96,55.63,0.639,E,87.0,1.0,0.81396,E,1.028,0.737,E,1.036,1.0,,1.0,1.0,,1.0,,1.0,,0.639
